target_season,pitcher_id,pg,skill
2020,22318,breaking,0.056780802053294915
2020,22318,fastball,-0.00905364102030461
2020,22318,offspeed,-0.025947961213346266
2020,22321,breaking,0.04447757714104042
2020,22321,fastball,0.07020165635947578
2020,22321,offspeed,0.01676486879132396
2020,22335,breaking,-0.01649690618267572
2020,22335,fastball,0.02566691618710729
2020,22335,offspeed,0.03161010032425145
2020,22349,breaking,-0.03381965758505826
2020,22349,fastball,-0.012742963919015244
2020,22368,breaking,-0.009138823027429091
2020,22368,fastball,0.030689339171163815
2020,22368,offspeed,-0.006781058364071724
2020,22380,breaking,0.015328104663472354
2020,22380,fastball,-0.07069868771407338
2020,22380,offspeed,-0.10827430431649987
2020,22389,breaking,0.05470474824144036
2020,22389,fastball,0.08834667364656645
2020,22389,offspeed,0.042283958404200996
2020,22397,breaking,-0.00700040114342621
2020,22397,fastball,0.07180865290070851
2020,22397,offspeed,-0.02282634728854146
2020,22404,breaking,0.036715653400561474
2020,22404,fastball,0.04219075439216242
2020,22404,offspeed,-0.017337403494162427
2020,22419,breaking,-0.029950540925932426
2020,22419,fastball,0.05990596626418115
2020,22419,offspeed,-0.07894537230198702
2020,22427,breaking,0.02304969667917419
2020,22427,fastball,0.07641757914796249
2020,22427,offspeed,-0.02796563394088531
2020,22435,breaking,-0.01041040277445099
2020,22435,fastball,0.1342541385150289
2020,22435,offspeed,0.037524755527301126
2020,22458,breaking,0.03954107539805553
2020,22458,fastball,0.03345983974101247
2020,22458,offspeed,-0.07453785284421513
2020,22469,breaking,-0.12075625830132675
2020,22469,fastball,-0.062051775286565525
2020,22469,offspeed,-0.04435502163813472
2020,22478,breaking,-0.028011752846410012
2020,22478,fastball,-0.0778180962280514
2020,22487,breaking,-0.10695157155737717
2020,22487,fastball,-0.04399422987748656
2020,22487,offspeed,-0.06468315443753359
2020,22491,breaking,0.046538020001429675
2020,22491,fastball,0.018481215010928313
2020,22491,offspeed,-0.0948780860570361
2020,22505,breaking,0.031669582143917935
2020,22505,fastball,-0.014428865148033385
2020,22505,offspeed,-0.009646614369087474
2020,22508,breaking,-0.017653672407775236
2020,22508,fastball,0.010264513929103528
2020,22508,offspeed,0.027596293332669046
2020,22525,breaking,-0.012064403442381655
2020,22525,fastball,-0.06091070183120104
2020,22525,offspeed,-0.02858311500294779
2020,22539,breaking,-0.02693010075150387
2020,22539,fastball,-0.00888612037830101
2020,22539,offspeed,-0.02291009062213624
2020,22540,breaking,0.002528346046521802
2020,22540,fastball,0.025753076191439333
2020,22540,offspeed,-0.035497327448830086
2020,22541,breaking,-0.04425532827078388
2020,22541,fastball,-0.01317395818134296
2020,22541,offspeed,-0.006781058364071724
2020,22547,breaking,-0.11325260133479045
2020,22547,fastball,-0.06706229029351082
2020,22548,breaking,-0.03432194984875283
2020,22548,fastball,0.04578219404695154
2020,22548,offspeed,0.015328104663472354
2020,22551,breaking,-0.03924713917586334
2020,22551,fastball,-0.047342529313935136
2020,22551,offspeed,-0.006781058364071724
2020,22575,breaking,0.01379939003398936
2020,22575,fastball,-0.008477908406632572
2020,22575,offspeed,-0.013138300580388965
2020,22579,breaking,0.009347973893992792
2020,22579,fastball,-0.0031885824756288307
2020,22579,offspeed,-0.017946641712042386
2020,22592,breaking,-0.03732762915249223
2020,22592,fastball,-0.04931338912525955
2020,22592,offspeed,-0.04970476437566792
2020,22595,breaking,-0.049878742511435044
2020,22595,fastball,-0.04982130475369374
2020,22596,breaking,0.06313072482232868
2020,22596,fastball,0.10735411647488607
2020,22596,offspeed,0.04867840100802828
2020,22597,breaking,-0.04282624187859856
2020,22597,fastball,-0.09744067844681142
2020,22597,offspeed,-0.06966047903201811
2020,22598,breaking,0.012074328878412215
2020,22598,fastball,-0.013692888260374316
2020,22598,offspeed,-0.06297919949053585
2020,22617,breaking,-0.004275381048196222
2020,22617,fastball,0.060577008326483515
2020,22621,breaking,0.01379939003398936
2020,22621,fastball,0.018111699419611035
2020,22621,offspeed,-0.011642832939118417
2020,22624,breaking,-0.06118824214003606
2020,22624,fastball,-0.005888476450358704
2020,22624,offspeed,-0.0401976895158687
2020,22640,breaking,-0.028103646533233557
2020,22640,fastball,-0.12001651925108305
2020,22640,offspeed,-0.042015235445086514
2020,22666,breaking,0.014922694557417146
2020,22666,fastball,-0.011339377796465575
2020,22666,offspeed,0.0013227471238046896
2020,22668,breaking,0.001628312562906366
2020,22668,fastball,0.03066196773905569
2020,22668,offspeed,0.009630622625927203
2020,22675,breaking,0.027445416873818296
2020,22675,fastball,0.0071635117070588065
2020,22675,offspeed,-0.05625206342597286
2020,22703,breaking,-0.10452214281071177
2020,22703,fastball,0.030360764242760806
2020,22703,offspeed,-0.009430118270834485
2020,22708,breaking,0.03568429100933088
2020,22708,fastball,0.025430436489066746
2020,22708,offspeed,-0.05171365406933496
2020,22717,breaking,-0.11996279586995992
2020,22717,fastball,-0.028263536289891672
2020,22717,offspeed,-0.0015855225025821055
2020,22729,breaking,-0.08983649324618516
2020,22729,fastball,0.0035742964877959133
2020,22729,offspeed,-0.07066713254307477
2020,22730,breaking,0.03943002335516868
2020,22730,fastball,0.027230630577847303
2020,22730,offspeed,0.016172586738350817
2020,22734,breaking,-0.06033128423108021
2020,22734,fastball,-0.022497974063317456
2020,22734,offspeed,0.016314651966213217
2020,22735,breaking,-0.04969298635873978
2020,22735,fastball,0.040794159743199415
2020,22735,offspeed,-0.027751658533992335
2020,22738,breaking,0.054304959398199446
2020,22738,fastball,0.002132677960174917
2020,22738,offspeed,-0.02477421082200381
2020,22741,breaking,0.005889932266446813
2020,22741,fastball,0.07997363685859248
2020,22741,offspeed,0.0563630556002428
2020,22742,fastball,0.008051416408442386
2020,22743,breaking,0.04406862083803677
2020,22743,fastball,0.011900067232208867
2020,22743,offspeed,-0.053114709415996955
2020,22759,breaking,-0.015565087595987858
2020,22759,fastball,0.024765690860703852
2020,22759,offspeed,-0.05972299214291787
2020,22761,breaking,0.06627919210084085
2020,22761,fastball,0.07402804491028406
2020,22761,offspeed,0.027596293332669046
2020,22772,breaking,-0.024769755552165287
2020,22772,fastball,0.03389948000901308
2020,22772,offspeed,0.03597557588664587
2020,22776,breaking,-0.028910934317212904
2020,22776,fastball,-0.01221782552927873
2020,22782,breaking,-0.03682689881327874
2020,22782,fastball,-0.009924812952941318
2020,22782,offspeed,0.001913212055863774
2020,22784,breaking,-0.006781058364071724
2020,22784,fastball,-0.0031885824756288307
2020,22786,breaking,0.018111699419611035
2020,22786,fastball,0.015350900522334865
2020,22786,offspeed,-0.011642832939118417
2020,22795,breaking,-0.006253713625800573
2020,22795,fastball,-0.02617023288288945
2020,22795,offspeed,-0.05798310302357403
2020,22810,breaking,-0.003551420901425247
2020,22810,fastball,0.037925501084802554
2020,22810,offspeed,-0.0009560747774779011
2020,22820,breaking,-0.10581046502247796
2020,22820,fastball,-0.053693127231218815
2020,22820,offspeed,-0.04713713993601353
2020,22834,breaking,-0.04379217820410935
2020,22834,fastball,-0.03749876026910423
2020,22834,offspeed,-0.04711919823704655
2020,22851,breaking,0.03347480040332579
2020,22851,fastball,-0.02700265377546895
2020,22851,offspeed,-0.02048837618588768
2020,22869,breaking,-0.017714554760646622
2020,22869,fastball,-0.03984657155256766
2020,22869,offspeed,-0.010277041154605331
2020,22881,breaking,-0.0020736258390265127
2020,22881,fastball,0.043177551061191574
2020,22881,offspeed,-0.008477908406632572
2020,22890,breaking,-0.06493534803378678
2020,22890,fastball,0.026031437149131535
2020,22890,offspeed,0.00791547987276703
2020,22905,breaking,0.052168022373961065
2020,22905,fastball,0.023417112394725197
2020,22905,offspeed,-0.08665613452258401
2020,22908,breaking,0.009744492661352635
2020,22908,fastball,0.06462121984737954
2020,22908,offspeed,0.045648343118172355
2020,22911,breaking,-0.013657402582904455
2020,22911,fastball,0.06477220561031156
2020,22911,offspeed,-0.10601352133163627
2020,22915,breaking,0.012818300907483024
2020,22915,fastball,-0.03421231247898634
2020,22915,offspeed,-0.03432194984875283
2020,22922,breaking,-0.01899178459103448
2020,22922,fastball,-0.02865690458569003
2020,22923,breaking,-0.018915742582480875
2020,22923,fastball,-0.07500652084442903
2020,22925,breaking,-0.08032976637755937
2020,22925,fastball,0.02515306681112996
2020,22925,offspeed,-0.009002478648853202
2020,22926,breaking,0.004680845966326654
2020,22926,fastball,-0.0502477437926321
2020,22926,offspeed,-0.003958740238141524
2020,22933,fastball,0.03817270315111076
2020,22933,offspeed,0.030812099969740027
2020,22964,breaking,-0.049740064307911995
2020,22964,fastball,0.021382397122654894
2020,22964,offspeed,-0.008842046539195712
2020,22978,breaking,-0.08101510998603202
2020,22978,fastball,-0.039290593688636924
2020,22978,offspeed,-0.07087655898646221
2020,22996,breaking,-0.0052726214155706455
2020,22996,fastball,0.07318042159806054
2020,22996,offspeed,-0.007696731518367286
2020,23005,breaking,-0.05632573637360688
2020,23005,fastball,-0.04174826559179279
2020,23005,offspeed,-0.002841194156150368
2020,23023,breaking,-0.06878319941798557
2020,23023,fastball,-0.000630885278057856
2020,23024,breaking,0.01379939003398936
2020,23024,fastball,-0.011289740679144348
2020,23030,breaking,-0.04467444354795698
2020,23030,fastball,-0.030056468589475673
2020,23030,offspeed,-0.07988527161856676
2020,23035,breaking,-0.10770085041536517
2020,23035,fastball,-0.046096226020793364
2020,23035,offspeed,-0.06633122528479794
2020,23041,breaking,0.015350900522334865
2020,23041,fastball,0.011192774913373628
2020,23041,offspeed,0.018111699419611035
2020,23047,breaking,-0.05124598140208817
2020,23047,fastball,0.011216881073788598
2020,23047,offspeed,0.024451319594053954
2020,23053,breaking,0.009347973893992792
2020,23053,fastball,0.015350900522334865
2020,23054,breaking,0.007618391379596716
2020,23054,fastball,0.021075083342543124
2020,23054,offspeed,0.0030394411992648576
2020,23082,breaking,-0.011642832939118417
2020,23082,fastball,0.0026430858852329892
2020,23090,breaking,-0.020377524005610874
2020,23090,fastball,0.04096075615864446
2020,23090,offspeed,-0.019671950957799833
2020,23091,breaking,-0.028763300580388965
2020,23091,fastball,-0.04892435710325946
2020,23094,breaking,-0.014183561177712212
2020,23094,fastball,-0.05325351438785582
2020,23094,offspeed,-0.07375545681550724
2020,23110,breaking,-0.04421634203276268
2020,23110,fastball,-0.016395486436463085
2020,23110,offspeed,-0.018798790157582432
2020,23112,breaking,-0.048802274640992176
2020,23112,fastball,0.024203032089617573
2020,23112,offspeed,-0.00826576438742484
2020,23115,breaking,-0.010277041154605331
2020,23115,fastball,-0.01869694984875283
2020,23117,breaking,0.0024866994196110354
2020,23117,fastball,0.03824526438988225
2020,23117,offspeed,-0.019110255389656675
2020,23122,breaking,-0.06281875920093005
2020,23122,fastball,0.05656557594505133
2020,23122,offspeed,-0.0030719498487528293
2020,23137,breaking,-0.017946641712042386
2020,23137,fastball,0.0046241048094219795
2020,23139,breaking,-0.019110255389656675
2020,23139,fastball,0.01938672831926783
2020,23139,offspeed,-0.011642832939118417
2020,23150,breaking,0.00213390461652987
2020,23150,fastball,0.050385819281797604
2020,23151,breaking,-0.03948922766281341
2020,23151,fastball,-0.001556314696170233
2020,23151,offspeed,-0.010835780242772439
2020,23157,breaking,-0.011642832939118417
2020,23157,fastball,0.004537399221342926
2020,23158,fastball,0.030812099969740027
2020,23190,breaking,0.00042552738800650684
2020,23190,fastball,0.009222220605990062
2020,23190,offspeed,-0.03157016932200311
2020,23204,breaking,-0.0027357072907701987
2020,23204,fastball,0.004365557851486227
2020,23204,offspeed,-0.02361189654341571
2020,23206,breaking,-0.03935284780759846
2020,23206,fastball,0.02478271409518548
2020,23206,offspeed,-0.04656580080786927
2020,23225,breaking,-0.08981245083861741
2020,23225,fastball,-0.07134665360929235
2020,23231,breaking,-0.0731692323272876
2020,23231,fastball,0.04276620053283548
2020,23231,offspeed,-0.07048828119275413
2020,23238,breaking,-0.015029124274210793
2020,23238,fastball,-0.03532697452193712
2020,23238,offspeed,-0.010277041154605331
2020,23258,fastball,0.020179562797936257
2020,23258,offspeed,0.011192774913373628
2020,23260,breaking,-0.0025532023215558584
2020,23260,fastball,-0.01876967279520815
2020,23260,offspeed,-0.023862523791247956
2020,23267,breaking,0.04489660701199355
2020,23267,fastball,0.027009309333702478
2020,23267,offspeed,-0.008477908406632572
2020,23284,breaking,0.011119309580698093
2020,23284,fastball,0.07315791027656382
2020,23284,offspeed,0.01379939003398936
2020,23288,fastball,0.034092610672209006
2020,23288,offspeed,0.004750609683832402
2020,23289,breaking,-0.05242357800644562
2020,23289,fastball,0.036967413897583706
2020,23289,offspeed,0.03464213905251718
2020,23293,breaking,-0.030718295096146847
2020,23293,fastball,-0.005680813528437489
2020,23293,offspeed,0.05260613780582625
2020,23294,breaking,0.004214638295667111
2020,23294,fastball,0.019188911179612675
2020,23294,offspeed,0.01725285995432363
2020,23302,breaking,-0.1413298034823338
2020,23302,fastball,-0.05348857761477621
2020,23302,offspeed,-0.012742963919015244
2020,23306,breaking,0.06456541569810689
2020,23306,fastball,0.0037791707294595246
2020,23306,offspeed,-0.008573881641189786
2020,23307,breaking,-0.06736596713931514
2020,23307,fastball,-0.001566608183853762
2020,23307,offspeed,-0.03767133753701412
2020,23312,breaking,-0.018219498487528293
2020,23312,fastball,0.056755080767841755
2020,23312,offspeed,0.008345232630734408
2020,23314,breaking,-0.06788312444471152
2020,23314,fastball,-0.0433119781754102
2020,23314,offspeed,-0.019110255389656675
2020,23332,breaking,-0.03270700449157742
2020,23332,fastball,-0.03644609835339458
2020,23332,offspeed,-0.02291009062213624
2020,23334,breaking,0.005294500055589773
2020,23334,fastball,-0.01138450271698703
2020,23334,offspeed,-0.007555229222772627
2020,23342,breaking,0.009347973893992792
2020,23342,fastball,0.01938672831926783
2020,23342,offspeed,-0.03381965758505826
2020,23360,fastball,-0.026256477432528756
2020,23361,breaking,-0.03322733104375168
2020,23361,fastball,-0.006728160702057974
2020,23361,offspeed,-0.011370482669729022
2020,23362,breaking,-0.011397020374583275
2020,23362,fastball,0.00016209112600099195
2020,23362,offspeed,-0.020189042604139725
2020,23363,breaking,-0.01668089362677702
2020,23363,fastball,0.014139221578010137
2020,23363,offspeed,-0.009002478648853202
2020,23369,breaking,-0.008477908406632572
2020,23369,fastball,0.0024866994196110354
2020,23383,breaking,-0.04972992650274167
2020,23383,fastball,0.009739241867435376
2020,23383,offspeed,-0.011249309065729705
2020,23384,breaking,-0.035497327448830086
2020,23384,fastball,-0.09358880146296818
2020,23384,offspeed,0.01454350975548241
2020,23385,breaking,0.04462410480942198
2020,23385,fastball,-0.01373309513010156
2020,23385,offspeed,0.03210970345080555
2020,23411,breaking,-0.06261096254474631
2020,23411,fastball,0.04718953558659731
2020,23411,offspeed,-0.020011775896608283
2020,23414,breaking,-0.03515650126688689
2020,23414,fastball,0.008220695796953894
2020,23414,offspeed,-0.0720713799482168
2020,23415,breaking,0.04670665624380479
2020,23415,fastball,0.13506071139300888
2020,23415,offspeed,-0.07273373621016202
2020,23421,breaking,-0.0050101190878774045
2020,23421,fastball,-0.03682627363133424
2020,23421,offspeed,0.00042552738800650684
2020,23422,breaking,-0.19995071556798372
2020,23422,fastball,-0.001831511594588125
2020,23422,offspeed,-0.06196949848752829
2020,23423,breaking,-0.023374149488228687
2020,23423,fastball,-0.040251688011097596
2020,23423,offspeed,0.011367768775364733
2020,23426,breaking,-0.019461018905067393
2020,23426,fastball,0.005879834676060577
2020,23426,offspeed,0.02330557560034767
2020,23429,breaking,-0.0773694587664652
2020,23429,fastball,-0.002444948001173694
2020,23429,offspeed,-0.003958740238141524
2020,23437,breaking,-0.10195489090310321
2020,23437,fastball,-0.011298474461937096
2020,23437,offspeed,-0.04360710060717223
2020,23439,breaking,0.052229097371831734
2020,23439,fastball,0.04970431474178904
2020,23440,breaking,-0.012052602221527407
2020,23440,fastball,0.051115956281608345
2020,23440,offspeed,0.016406084069036958
2020,23446,breaking,-0.004781644060257565
2020,23446,fastball,0.01971026047094046
2020,23446,offspeed,-0.006781058364071724
2020,23455,breaking,0.01829188499705221
2020,23455,fastball,-0.010620339300571359
2020,23455,offspeed,-0.04972992650274167
2020,23462,breaking,-0.015373936101030232
2020,23462,fastball,0.01716587791965077
2020,23462,offspeed,-0.04276387482753563
2020,23475,breaking,-0.017714554760646622
2020,23475,fastball,-0.010347620543167424
2020,23476,fastball,-0.009298875217846402
2020,23478,breaking,-0.12436778158261455
2020,23478,fastball,0.008161629475191447
2020,23478,offspeed,-0.08465650666999801
2020,23496,breaking,-0.026487571361409036
2020,23496,fastball,0.07388959040489014
2020,23496,offspeed,-0.017714554760646622
2020,23497,breaking,0.0026430858852329892
2020,23497,fastball,0.03809297537023837
2020,23497,offspeed,-0.005679931646029143
2020,23498,breaking,-0.1171775772665073
2020,23498,fastball,-0.013064629005192844
2020,23498,offspeed,0.027596293332669046
2020,23499,breaking,0.015350900522334865
2020,23499,fastball,0.01379939003398936
2020,23499,offspeed,0.009347973893992792
2020,23501,breaking,-0.09112100796812433
2020,23501,fastball,-0.039072712580857136
2020,23501,offspeed,-0.009298875217846402
2020,23512,breaking,0.02377721627763984
2020,23512,fastball,0.05300127992535536
2020,23512,offspeed,-0.044397248399594434
2020,23515,breaking,-0.06430154941104936
2020,23515,fastball,-0.01265837021181817
2020,23515,offspeed,-0.009002478648853202
2020,23516,breaking,0.025017951196548073
2020,23516,fastball,0.04938700355409446
2020,23516,offspeed,0.006404514222300693
2020,23518,breaking,-0.031013783388573572
2020,23518,fastball,0.07790247709452972
2020,23518,offspeed,-0.007525330378271189
2020,23519,breaking,-0.039917113738516856
2020,23519,fastball,0.0007705495944982692
2020,23519,offspeed,0.006906706977982813
2020,23532,breaking,-0.0261500570276212
2020,23532,fastball,-0.03981391513399582
2020,23532,offspeed,-0.002367527539771058
2020,23534,breaking,-0.010947423679233343
2020,23534,fastball,0.04029046571556322
2020,23534,offspeed,0.022999792742424627
2020,23536,breaking,-0.012963477322999796
2020,23536,fastball,0.03478465169549115
2020,23536,offspeed,-0.026940788190891005
2020,23554,breaking,0.008812821977159262
2020,23554,fastball,0.02896729506954981
2020,23554,offspeed,0.004750609683832402
2020,23556,breaking,-0.04999324581756416
2020,23556,fastball,-0.007176254725509314
2020,23556,offspeed,-0.02017268526921755
2020,23557,breaking,-0.10323553619578078
2020,23557,fastball,0.04095707767110524
2020,23557,offspeed,0.0356997229793021
2020,23558,breaking,-0.03241553214300689
2020,23558,fastball,0.05769200899490713
2020,23558,offspeed,0.0024866994196110354
2020,23561,breaking,-0.0025414483362811227
2020,23561,fastball,0.04364435952810237
2020,23561,offspeed,-0.05378084585901404
2020,23564,breaking,-0.003958740238141524
2020,23564,fastball,-0.004781644060257565
2020,23568,breaking,-0.07527245715229058
2020,23568,fastball,-0.016254813644391693
2020,23568,offspeed,0.008199251689474628
2020,23574,breaking,-0.004468290689095025
2020,23574,fastball,-0.015602268062199843
2020,23589,breaking,0.040628747110593035
2020,23589,fastball,0.021846840762575245
2020,23589,offspeed,0.009347973893992792
2020,23590,breaking,-0.10062019507329244
2020,23590,fastball,-0.04062369858974368
2020,23590,offspeed,-0.012382008697378195
2020,23591,breaking,0.009347973893992792
2020,23591,fastball,0.030812099969740027
2020,23591,offspeed,0.004750609683832402
2020,23593,breaking,-0.029170465947196397
2020,23593,fastball,-0.0020200672497475026
2020,23593,offspeed,0.03790730793533008
2020,23596,breaking,-0.03204130901147282
2020,23596,fastball,0.00920227490704092
2020,23597,breaking,-0.02663388530234903
2020,23597,fastball,-0.05645652669302965
